multivariate_0_iteractions,1.0361837465206851
multivariate_100_iteractions,0.7827521201985037
multivariate_10_iteractions,0.7596595880028134
multivariate_110_iteractions,0.7487869602488627
multivariate_120_iteractions,0.8165304511372882
multivariate_130_iteractions,0.812746180624477
multivariate_140_iteractions,0.6748122336229664
multivariate_150_iteractions,0.7590674528448467
multivariate_160_iteractions,0.8794163056852965
multivariate_170_iteractions,0.6952589499560484
multivariate_180_iteractions,0.7573105347478278
multivariate_190_iteractions,0.8321013238298025
multivariate_200_iteractions,0.8589220755092786
multivariate_20_iteractions,0.7105480671100135
multivariate_210_iteractions,0.7706115842541805
multivariate_220_iteractions,0.8744769473610092
multivariate_230_iteractions,0.8231864288777608
multivariate_240_iteractions,0.9444433854222701
multivariate_250_iteractions,0.827583818287234
multivariate_260_iteractions,0.8498227761971512
multivariate_270_iteractions,0.7291384572525563
multivariate_280_iteractions,0.7034753321761599
multivariate_290_iteractions,0.7813788853918318
multivariate_300_iteractions,0.7938438859917354
multivariate_30_iteractions,0.7425192901057952
multivariate_310_iteractions,0.7022854411719304
multivariate_320_iteractions,0.8843314362690563
multivariate_330_iteractions,0.7168864152019442
multivariate_340_iteractions,0.7213083282094777
multivariate_350_iteractions,0.7216597453385336
multivariate_360_iteractions,0.7568143422944954
multivariate_370_iteractions,0.7560895651706119
multivariate_380_iteractions,0.7571519720261737
multivariate_390_iteractions,0.7592830983690436
multivariate_400_iteractions,0.8318189797211706
multivariate_40_iteractions,0.6950919408925949
multivariate_410_iteractions,0.7938576519002545
multivariate_420_iteractions,0.7898238429871116
multivariate_430_iteractions,0.7598397603814755
multivariate_440_iteractions,0.8328470941223838
multivariate_450_iteractions,0.9227431237337588
multivariate_460_iteractions,0.7373029063754027
multivariate_470_iteractions,0.7525586837802071
multivariate_480_iteractions,0.7380538039402671
multivariate_490_iteractions,0.84201477817421
multivariate_500_iteractions,0.8310496567338149
multivariate_50_iteractions,0.7254984415034446
multivariate_510_iteractions,0.7918692069095189
multivariate_520_iteractions,0.6996351247197592
multivariate_530_iteractions,0.815047146632405
multivariate_540_iteractions,0.743730649430949
multivariate_550_iteractions,0.8164263063298265
multivariate_560_iteractions,0.7418682976402485
multivariate_570_iteractions,0.7327547591551369
multivariate_580_iteractions,0.8514071125368342
multivariate_590_iteractions,0.7597756382121561
multivariate_600_iteractions,0.815050729144631
multivariate_60_iteractions,0.7228037156020628
multivariate_610_iteractions,0.843589599768159
multivariate_620_iteractions,0.769658892927526
multivariate_630_iteractions,0.7397755444058546
multivariate_640_iteractions,0.8099009146360905
multivariate_650_iteractions,0.7130344185972752
multivariate_660_iteractions,0.8002950251206324
multivariate_670_iteractions,0.7247620468883205
multivariate_680_iteractions,0.7995270919193322
multivariate_690_iteractions,0.7841042210478495
multivariate_700_iteractions,0.7278051039105011
multivariate_70_iteractions,0.729663613986498
multivariate_710_iteractions,0.8122940291421276
multivariate_720_iteractions,0.7648493553359411
multivariate_730_iteractions,0.7911361907686396
multivariate_740_iteractions,0.7839574492121953
multivariate_750_iteractions,0.8360693538988949
multivariate_760_iteractions,0.7412117347575028
multivariate_770_iteractions,0.7555770309664077
multivariate_780_iteractions,0.8555237332584043
multivariate_790_iteractions,0.7937314296962377
multivariate_800_iteractions,0.777720756542651
multivariate_80_iteractions,0.7470065893881579
multivariate_810_iteractions,0.8576550005982995
multivariate_820_iteractions,0.8052602509184313
multivariate_830_iteractions,0.7804773380366554
multivariate_840_iteractions,0.7780483385384641
multivariate_850_iteractions,0.8236244661305188
multivariate_860_iteractions,0.8247773148425676
multivariate_870_iteractions,0.7759615163549234
multivariate_880_iteractions,0.7828042345365062
multivariate_890_iteractions,0.8003449900733383
multivariate_900_iteractions,0.7568226132448105
multivariate_90_iteractions,0.6930220753794871
multivariate_910_iteractions,0.8217320913026689
multivariate_920_iteractions,0.7980139405992378
multivariate_930_iteractions,0.726935416456778
multivariate_940_iteractions,0.7823078275129686
multivariate_950_iteractions,0.7878360812749865
multivariate_960_iteractions,0.8143071709643004
multivariate_970_iteractions,0.8017225842254588
multivariate_980_iteractions,0.7729347053652124
multivariate_990_iteractions,0.7555659504578907
